Grasp24
Date:,2025/04/16
Time:,10:55:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
432,537.618530,726.879700,141.168320,414.422394,713.111328,103.487633,,,,,,,847.737488,841.140137,432.022247,482.576599,654.371460,94.335526,,,,,,,,,,,,,766.852295,852.540955,266.764008
433,537.737793,726.888184,141.150040,414.495667,713.121460,103.360199,,,,,,,847.878113,841.104370,432.127563,482.524445,654.378845,94.295334,,,,,,,,,,,,,766.885193,852.497620,266.825378
434,537.681152,726.773804,141.067169,414.500061,713.130432,103.370667,,,,,,,847.852173,841.026733,432.049866,482.545563,654.368469,94.333313,,,,,,,,,,,,,766.942627,852.377747,266.858643
435,537.582886,726.887573,141.164185,414.472870,713.115479,103.465546,,,,,,,848.361877,840.882507,431.578247,482.490997,654.389771,94.378235,,,,,,,,,,,,,766.961060,852.355225,266.846985
436,537.584045,726.903748,141.192078,414.442902,713.119873,103.468826,,,,,,,848.104004,840.943115,431.965607,482.441071,654.401306,94.353020,,,,,,,,,,,,,766.876526,852.393860,266.906952
437,537.624146,726.814148,141.123550,414.443909,713.103638,103.477386,,,,,,,847.881287,840.858459,432.245026,482.469910,654.398926,94.415428,,,,,,,,,,,,,766.960144,852.274597,266.959747
438,537.624634,726.782104,141.145828,414.468140,713.122498,103.436279,,,,,,,847.789368,840.835938,432.244598,482.495056,654.380920,94.327217,,,,,,,,,,,,,767.024597,852.236450,266.927155
439,537.596558,726.832947,141.187134,414.469604,713.127380,103.420616,,,,,,,847.856934,840.752319,432.246429,482.450195,654.407532,94.326569,,,,,,,,,,,,,766.964233,852.285828,266.927856
440,537.583069,726.816345,141.186737,414.465118,713.114075,103.475220,,,,,,,847.911377,840.727722,432.302246,482.436279,654.411621,94.340164,,,,,,,,,,,,,767.040710,852.206116,267.042236
441,537.578735,726.806396,141.185074,414.447327,713.100647,103.479057,,,,,,,847.955566,840.651184,432.318054,482.429810,654.475220,94.380051,,,,,,,,,,,,,767.060608,852.184875,267.063812
442,537.570435,726.812012,141.190933,414.491699,713.105103,103.399147,,,,,,,847.784424,840.597351,432.247375,482.441315,654.415833,94.349037,,,,,,,,,,,,,767.023438,852.087158,266.998932
443,537.590271,726.714233,141.156403,414.484924,713.018860,103.416718,,,,,,,847.834656,840.575134,432.325134,482.409119,654.411621,94.352692,,,,,,,,,,,,,767.098938,852.010437,267.036194
444,537.619995,726.793274,141.198715,414.441193,712.987915,103.448555,,,,,,,847.942688,840.476257,432.320557,482.337799,654.320251,94.412064,,,,,,,,,,,,,767.055664,852.046814,267.063324
445,537.628357,726.676086,141.127121,414.426147,713.009521,103.441040,,,,,,,847.933716,840.381897,432.253052,482.437225,654.368103,94.353027,,,,,,,,,,,,,767.084961,852.023071,267.069763
446,537.594482,726.700195,141.161697,414.136932,713.054810,103.657997,,,,,,,848.044983,840.308594,432.371521,482.353363,654.322083,94.392372,,,,,,,,,,,,,766.991821,852.007507,267.057953
447,537.558411,726.696472,141.184006,414.238007,713.000671,103.575172,,,,,,,847.943115,840.208984,432.370178,482.385620,654.396790,94.377090,,,,,,,,,,,,,767.013245,851.950134,267.096008
448,537.553528,726.693481,141.178436,414.429382,712.991089,103.463951,,,,,,,847.560059,840.332153,432.520142,482.421417,654.369202,94.360886,,,,,,,,,,,,,767.015625,851.946167,267.108093
449,537.545105,726.721008,141.156860,414.471375,712.995239,103.412979,,,,,,,847.403076,840.303772,432.657379,482.290894,654.336182,94.441422,,,,,,,,,,,,,766.963440,851.905029,267.092102
450,537.588257,726.681152,141.115173,414.218994,713.052979,103.630669,,,,,,,847.382935,840.278137,432.686157,482.347198,654.301697,94.424248,,,,,,,,,,,,,767.025818,851.847046,267.070862
451,537.558594,726.717407,141.139465,414.332886,713.006897,103.543953,,,,,,,847.438721,840.290283,432.652802,482.346832,654.325745,94.342209,,,,,,,,,,,,,767.049500,851.843689,267.053680
452,537.652405,726.678162,141.092880,414.214386,713.058167,103.679794,,,,,,,847.459717,840.205200,432.620209,482.401672,654.272827,94.285744,,,,,,,,,,,,,767.035889,851.870422,267.104156
453,537.643066,726.697266,141.039383,414.356110,713.008789,103.521545,,,,,,,847.521484,840.161926,432.626923,482.391724,654.301331,94.338249,,,,,,,,,,,,,767.097839,851.847290,267.126770
454,537.621338,726.709045,141.067184,414.487030,713.105347,103.372345,,,,,,,847.493042,840.164917,432.593475,482.437347,654.298401,94.293671,,,,,,,,,,,,,767.119202,851.821838,267.094482
455,537.612244,726.708862,141.084045,414.547974,713.123474,103.315125,,,,,,,847.662964,840.093140,432.357422,482.383911,654.318115,94.376221,,,,,,,,,,,,,767.133362,851.833801,267.091736
456,537.617249,726.747864,141.082962,414.520416,713.133789,103.358345,,,,,,,847.557678,840.141357,432.605804,482.354553,654.372253,94.411346,,,,,,,,,,,,,767.131409,851.839661,267.097534
457,537.656616,726.722534,141.056442,414.261780,713.169312,103.630684,,,,,,,847.601563,840.157776,432.586365,482.388672,654.323547,94.351524,,,,,,,,,,,,,767.118164,851.823669,267.088348
458,537.669250,726.745178,141.079956,414.390045,713.110046,103.563828,,,,,,,847.642212,840.158997,432.543762,482.358917,654.324463,94.326012,,,,,,,,,,,,,767.182251,851.831726,267.150452
459,537.406433,726.782959,141.055664,414.257416,713.151245,103.621925,,,,,,,847.600525,840.169739,432.531189,482.341431,654.345032,94.369331,,,,,,,,,,,,,767.137756,851.840088,267.113159

